Vehicle_Type,Vehicle_Route_Name,Latitude,Longitude,ID,Waypoint_ID
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83387000,120.97525000,TP162,BOCAUE EXIT-SAPANG PALAY_2.2_TP162
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83368000,120.97510000,TP163,BOCAUE EXIT-SAPANG PALAY_2.2_TP163
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83258000,120.97435000,TP164,BOCAUE EXIT-SAPANG PALAY_2.2_TP164
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83209000,120.97400000,TP165,BOCAUE EXIT-SAPANG PALAY_2.2_TP165
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83168000,120.97372000,TP166,BOCAUE EXIT-SAPANG PALAY_2.2_TP166
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83049000,120.97291000,TP167,BOCAUE EXIT-SAPANG PALAY_2.2_TP167
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83016000,120.97267000,TP168,BOCAUE EXIT-SAPANG PALAY_2.2_TP168
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82997000,120.97253000,TP169,BOCAUE EXIT-SAPANG PALAY_2.2_TP169
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82920000,120.97199000,TP170,BOCAUE EXIT-SAPANG PALAY_2.2_TP170
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82771000,120.97099000,TP171,BOCAUE EXIT-SAPANG PALAY_2.2_TP171
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82731000,120.97071000,TP172,BOCAUE EXIT-SAPANG PALAY_2.2_TP172
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82711000,120.97057000,TP173,BOCAUE EXIT-SAPANG PALAY_2.2_TP173
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82679000,120.97032000,TP174,BOCAUE EXIT-SAPANG PALAY_2.2_TP174
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82598000,120.96977000,TP175,BOCAUE EXIT-SAPANG PALAY_2.2_TP175
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82562000,120.96950000,TP176,BOCAUE EXIT-SAPANG PALAY_2.2_TP176
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82546000,120.96940000,TP177,BOCAUE EXIT-SAPANG PALAY_2.2_TP177
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82546230,120.96939530,TP178,BOCAUE EXIT-SAPANG PALAY_2.2_TP178
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82535000,120.96955000,TP179,BOCAUE EXIT-SAPANG PALAY_2.2_TP179
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82526000,120.96966000,TP180,BOCAUE EXIT-SAPANG PALAY_2.2_TP180
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82518000,120.96976000,TP181,BOCAUE EXIT-SAPANG PALAY_2.2_TP181
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82511000,120.96981000,TP182,BOCAUE EXIT-SAPANG PALAY_2.2_TP182
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82505000,120.96983000,TP183,BOCAUE EXIT-SAPANG PALAY_2.2_TP183
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82484000,120.96990000,TP184,BOCAUE EXIT-SAPANG PALAY_2.2_TP184
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82453000,120.96996000,TP185,BOCAUE EXIT-SAPANG PALAY_2.2_TP185
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82447000,120.96998000,TP186,BOCAUE EXIT-SAPANG PALAY_2.2_TP186
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82333000,120.97029000,TP187,BOCAUE EXIT-SAPANG PALAY_2.2_TP187
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82333330,120.97028880,TP188,BOCAUE EXIT-SAPANG PALAY_2.2_TP188
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82336000,120.97042000,TP189,BOCAUE EXIT-SAPANG PALAY_2.2_TP189
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82348000,120.97069000,TP190,BOCAUE EXIT-SAPANG PALAY_2.2_TP190
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82369000,120.97099000,TP191,BOCAUE EXIT-SAPANG PALAY_2.2_TP191
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82376000,120.97111000,TP192,BOCAUE EXIT-SAPANG PALAY_2.2_TP192
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82382000,120.97123000,TP193,BOCAUE EXIT-SAPANG PALAY_2.2_TP193
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82387000,120.97132000,TP194,BOCAUE EXIT-SAPANG PALAY_2.2_TP194
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82395000,120.97146000,TP195,BOCAUE EXIT-SAPANG PALAY_2.2_TP195
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82397000,120.97152000,TP196,BOCAUE EXIT-SAPANG PALAY_2.2_TP196
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82405000,120.97173000,TP197,BOCAUE EXIT-SAPANG PALAY_2.2_TP197
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82423000,120.97213000,TP198,BOCAUE EXIT-SAPANG PALAY_2.2_TP198
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82436000,120.97236000,TP199,BOCAUE EXIT-SAPANG PALAY_2.2_TP199
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82450000,120.97265000,TP200,BOCAUE EXIT-SAPANG PALAY_2.2_TP200
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82455000,120.97274000,TP201,BOCAUE EXIT-SAPANG PALAY_2.2_TP201
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82464000,120.97290000,TP202,BOCAUE EXIT-SAPANG PALAY_2.2_TP202
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82492000,120.97338000,TP203,BOCAUE EXIT-SAPANG PALAY_2.2_TP203
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82498000,120.97362000,TP204,BOCAUE EXIT-SAPANG PALAY_2.2_TP204
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82500000,120.97367000,TP205,BOCAUE EXIT-SAPANG PALAY_2.2_TP205
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82501000,120.97379000,TP206,BOCAUE EXIT-SAPANG PALAY_2.2_TP206
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82501000,120.97419000,TP207,BOCAUE EXIT-SAPANG PALAY_2.2_TP207
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82502000,120.97426000,TP208,BOCAUE EXIT-SAPANG PALAY_2.2_TP208
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82504000,120.97436000,TP209,BOCAUE EXIT-SAPANG PALAY_2.2_TP209
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82508000,120.97450000,TP210,BOCAUE EXIT-SAPANG PALAY_2.2_TP210
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82518000,120.97468000,TP211,BOCAUE EXIT-SAPANG PALAY_2.2_TP211
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82533000,120.97483000,TP212,BOCAUE EXIT-SAPANG PALAY_2.2_TP212
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82558000,120.97509000,TP213,BOCAUE EXIT-SAPANG PALAY_2.2_TP213
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82568000,120.97519000,TP214,BOCAUE EXIT-SAPANG PALAY_2.2_TP214
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82579000,120.97529000,TP215,BOCAUE EXIT-SAPANG PALAY_2.2_TP215
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82589000,120.97540000,TP216,BOCAUE EXIT-SAPANG PALAY_2.2_TP216
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82601000,120.97558000,TP217,BOCAUE EXIT-SAPANG PALAY_2.2_TP217
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82610000,120.97582000,TP218,BOCAUE EXIT-SAPANG PALAY_2.2_TP218
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82626000,120.97633000,TP219,BOCAUE EXIT-SAPANG PALAY_2.2_TP219
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82629000,120.97641000,TP220,BOCAUE EXIT-SAPANG PALAY_2.2_TP220
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82633000,120.97659000,TP221,BOCAUE EXIT-SAPANG PALAY_2.2_TP221
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82637000,120.97673000,TP222,BOCAUE EXIT-SAPANG PALAY_2.2_TP222
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82643000,120.97689000,TP223,BOCAUE EXIT-SAPANG PALAY_2.2_TP223
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82656000,120.97733000,TP224,BOCAUE EXIT-SAPANG PALAY_2.2_TP224
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82663000,120.97754000,TP225,BOCAUE EXIT-SAPANG PALAY_2.2_TP225
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82669000,120.97806000,TP226,BOCAUE EXIT-SAPANG PALAY_2.2_TP226
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82672000,120.97862000,TP227,BOCAUE EXIT-SAPANG PALAY_2.2_TP227
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82670000,120.97911000,TP228,BOCAUE EXIT-SAPANG PALAY_2.2_TP228
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82669000,120.97933000,TP229,BOCAUE EXIT-SAPANG PALAY_2.2_TP229
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82662000,120.97973000,TP230,BOCAUE EXIT-SAPANG PALAY_2.2_TP230
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82653000,120.98014000,TP231,BOCAUE EXIT-SAPANG PALAY_2.2_TP231
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82636000,120.98060000,TP232,BOCAUE EXIT-SAPANG PALAY_2.2_TP232
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82630000,120.98085000,TP233,BOCAUE EXIT-SAPANG PALAY_2.2_TP233
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82628000,120.98088000,TP234,BOCAUE EXIT-SAPANG PALAY_2.2_TP234
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82622000,120.98125000,TP235,BOCAUE EXIT-SAPANG PALAY_2.2_TP235
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82622000,120.98134000,TP236,BOCAUE EXIT-SAPANG PALAY_2.2_TP236
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82627000,120.98171000,TP237,BOCAUE EXIT-SAPANG PALAY_2.2_TP237
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82643000,120.98219000,TP238,BOCAUE EXIT-SAPANG PALAY_2.2_TP238
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82647000,120.98232000,TP239,BOCAUE EXIT-SAPANG PALAY_2.2_TP239
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82653000,120.98272000,TP240,BOCAUE EXIT-SAPANG PALAY_2.2_TP240
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82653000,120.98276000,TP241,BOCAUE EXIT-SAPANG PALAY_2.2_TP241
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82659000,120.98342000,TP242,BOCAUE EXIT-SAPANG PALAY_2.2_TP242
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82663000,120.98383000,TP243,BOCAUE EXIT-SAPANG PALAY_2.2_TP243
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82664000,120.98402000,TP244,BOCAUE EXIT-SAPANG PALAY_2.2_TP244
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82664000,120.98414000,TP245,BOCAUE EXIT-SAPANG PALAY_2.2_TP245
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82662000,120.98422000,TP246,BOCAUE EXIT-SAPANG PALAY_2.2_TP246
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82649000,120.98459000,TP247,BOCAUE EXIT-SAPANG PALAY_2.2_TP247
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82644000,120.98476000,TP248,BOCAUE EXIT-SAPANG PALAY_2.2_TP248
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82643000,120.98483000,TP249,BOCAUE EXIT-SAPANG PALAY_2.2_TP249
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82642000,120.98509000,TP250,BOCAUE EXIT-SAPANG PALAY_2.2_TP250
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82643000,120.98520000,TP251,BOCAUE EXIT-SAPANG PALAY_2.2_TP251
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82645000,120.98550000,TP252,BOCAUE EXIT-SAPANG PALAY_2.2_TP252
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82646000,120.98569000,TP253,BOCAUE EXIT-SAPANG PALAY_2.2_TP253
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82646000,120.98580000,TP254,BOCAUE EXIT-SAPANG PALAY_2.2_TP254
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82645000,120.98629000,TP255,BOCAUE EXIT-SAPANG PALAY_2.2_TP255
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82642000,120.98688000,TP256,BOCAUE EXIT-SAPANG PALAY_2.2_TP256
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82639000,120.98758000,TP257,BOCAUE EXIT-SAPANG PALAY_2.2_TP257
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82638000,120.98771000,TP258,BOCAUE EXIT-SAPANG PALAY_2.2_TP258
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82639000,120.98800000,TP259,BOCAUE EXIT-SAPANG PALAY_2.2_TP259
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82643000,120.98833000,TP260,BOCAUE EXIT-SAPANG PALAY_2.2_TP260
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82645000,120.98845000,TP261,BOCAUE EXIT-SAPANG PALAY_2.2_TP261
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82653000,120.98883000,TP262,BOCAUE EXIT-SAPANG PALAY_2.2_TP262
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82659000,120.98912000,TP263,BOCAUE EXIT-SAPANG PALAY_2.2_TP263
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82666000,120.98960000,TP264,BOCAUE EXIT-SAPANG PALAY_2.2_TP264
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82666000,120.98976000,TP265,BOCAUE EXIT-SAPANG PALAY_2.2_TP265
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82666000,120.98980000,TP266,BOCAUE EXIT-SAPANG PALAY_2.2_TP266
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82668000,120.99019000,TP267,BOCAUE EXIT-SAPANG PALAY_2.2_TP267
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82670000,120.99031000,TP268,BOCAUE EXIT-SAPANG PALAY_2.2_TP268
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82671000,120.99047000,TP269,BOCAUE EXIT-SAPANG PALAY_2.2_TP269
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82674000,120.99102000,TP270,BOCAUE EXIT-SAPANG PALAY_2.2_TP270
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82674000,120.99105000,TP271,BOCAUE EXIT-SAPANG PALAY_2.2_TP271
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82677000,120.99139000,TP272,BOCAUE EXIT-SAPANG PALAY_2.2_TP272
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82682000,120.99213000,TP273,BOCAUE EXIT-SAPANG PALAY_2.2_TP273
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82689000,120.99324000,TP274,BOCAUE EXIT-SAPANG PALAY_2.2_TP274
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82692000,120.99343000,TP275,BOCAUE EXIT-SAPANG PALAY_2.2_TP275
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82700000,120.99460000,TP276,BOCAUE EXIT-SAPANG PALAY_2.2_TP276
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82704000,120.99491000,TP277,BOCAUE EXIT-SAPANG PALAY_2.2_TP277
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82706000,120.99516000,TP278,BOCAUE EXIT-SAPANG PALAY_2.2_TP278
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82710000,120.99569000,TP279,BOCAUE EXIT-SAPANG PALAY_2.2_TP279
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82712000,120.99597000,TP280,BOCAUE EXIT-SAPANG PALAY_2.2_TP280
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82717000,120.99678000,TP281,BOCAUE EXIT-SAPANG PALAY_2.2_TP281
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82719000,120.99713000,TP282,BOCAUE EXIT-SAPANG PALAY_2.2_TP282
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82719000,120.99725000,TP283,BOCAUE EXIT-SAPANG PALAY_2.2_TP283
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82724000,120.99817000,TP284,BOCAUE EXIT-SAPANG PALAY_2.2_TP284
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82724000,120.99831000,TP285,BOCAUE EXIT-SAPANG PALAY_2.2_TP285
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82726000,120.99887000,TP286,BOCAUE EXIT-SAPANG PALAY_2.2_TP286
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82730000,120.99911000,TP287,BOCAUE EXIT-SAPANG PALAY_2.2_TP287
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82740000,120.99942000,TP288,BOCAUE EXIT-SAPANG PALAY_2.2_TP288
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82755000,120.99966000,TP289,BOCAUE EXIT-SAPANG PALAY_2.2_TP289
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82798000,121.00039000,TP290,BOCAUE EXIT-SAPANG PALAY_2.2_TP290
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82824000,121.00088000,TP291,BOCAUE EXIT-SAPANG PALAY_2.2_TP291
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82831000,121.00101000,TP292,BOCAUE EXIT-SAPANG PALAY_2.2_TP292
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82836000,121.00110000,TP293,BOCAUE EXIT-SAPANG PALAY_2.2_TP293
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82843000,121.00116000,TP294,BOCAUE EXIT-SAPANG PALAY_2.2_TP294
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82865000,121.00170000,TP295,BOCAUE EXIT-SAPANG PALAY_2.2_TP295
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82889000,121.00228000,TP296,BOCAUE EXIT-SAPANG PALAY_2.2_TP296
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82893000,121.00237000,TP297,BOCAUE EXIT-SAPANG PALAY_2.2_TP297
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82907000,121.00269000,TP298,BOCAUE EXIT-SAPANG PALAY_2.2_TP298
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82920000,121.00301000,TP299,BOCAUE EXIT-SAPANG PALAY_2.2_TP299
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82928000,121.00317000,TP300,BOCAUE EXIT-SAPANG PALAY_2.2_TP300
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82937000,121.00334000,TP301,BOCAUE EXIT-SAPANG PALAY_2.2_TP301
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82953000,121.00357000,TP302,BOCAUE EXIT-SAPANG PALAY_2.2_TP302
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82957000,121.00364000,TP303,BOCAUE EXIT-SAPANG PALAY_2.2_TP303
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82961000,121.00369000,TP304,BOCAUE EXIT-SAPANG PALAY_2.2_TP304
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82976000,121.00394000,TP305,BOCAUE EXIT-SAPANG PALAY_2.2_TP305
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82985000,121.00409000,TP306,BOCAUE EXIT-SAPANG PALAY_2.2_TP306
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.82999000,121.00429000,TP307,BOCAUE EXIT-SAPANG PALAY_2.2_TP307
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83007000,121.00445000,TP308,BOCAUE EXIT-SAPANG PALAY_2.2_TP308
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83011000,121.00456000,TP309,BOCAUE EXIT-SAPANG PALAY_2.2_TP309
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83013000,121.00466000,TP310,BOCAUE EXIT-SAPANG PALAY_2.2_TP310
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83014000,121.00474000,TP311,BOCAUE EXIT-SAPANG PALAY_2.2_TP311
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83014000,121.00482000,TP312,BOCAUE EXIT-SAPANG PALAY_2.2_TP312
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83014000,121.00496000,TP313,BOCAUE EXIT-SAPANG PALAY_2.2_TP313
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83013000,121.00509000,TP314,BOCAUE EXIT-SAPANG PALAY_2.2_TP314
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83019000,121.00554000,TP315,BOCAUE EXIT-SAPANG PALAY_2.2_TP315
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83027000,121.00605000,TP316,BOCAUE EXIT-SAPANG PALAY_2.2_TP316
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83034000,121.00635000,TP317,BOCAUE EXIT-SAPANG PALAY_2.2_TP317
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83042000,121.00653000,TP318,BOCAUE EXIT-SAPANG PALAY_2.2_TP318
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83055000,121.00677000,TP319,BOCAUE EXIT-SAPANG PALAY_2.2_TP319
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83080000,121.00705000,TP320,BOCAUE EXIT-SAPANG PALAY_2.2_TP320
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83086000,121.00712000,TP321,BOCAUE EXIT-SAPANG PALAY_2.2_TP321
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83153000,121.00791000,TP322,BOCAUE EXIT-SAPANG PALAY_2.2_TP322
BUS,BOCAUE EXIT-SAPANG PALAY_2.2,14.83159000,121.00797000,TP323,BOCAUE EXIT-SAPANG PALAY_2.2_TP323
